answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
903294,1519789,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 14899 5816.19 MERCHANT TRANSACTIONS 14951 10.40 TOTAL 5826.59,339,480,,PDF_Interchange Fees,ICIC_JJSB_UPI1_202212_D_JJSBUPI112220070.txt,"17-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI112220070 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 14899 5816.19 MERCHANT TRANSACTIONS 14951 10.40 TOTAL 5826.59 CGST 524.40 SGST/UGST @9%% 524.40 IGST @ 18% 0.00 GRAND TOTAL 6875.39 TOTAL (AMOUNT IN WORDS) RUPEES SIX THOUSAND EIGHT HUNDRED SEVENTY FIVE AND THIRTY NINE PAISE ONLY FOR JALGAON JANATA SAHKARI BANK LTD GSTIN: 27AAAAJ0477DIZY PAN: AAAAJ0477D STATE: MAHARASHTRA SHRIPAD ASHOK UPASAN JALGAON 13.01.20"
903296,1519789,1018520,JUSBUPI112220070,241,257,,PDF_Invoice Number,ICIC_JJSB_UPI1_202212_D_JJSBUPI112220070.txt,"JALGAON JANATA SAHKARI BANK LTD SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI112220070 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 14899 5816.19 MERCHANT TRANSACTIONS 14951 10.40 TOTAL 5826.59 CGST 524.40 SGST/UGST @9%% 524.40 IGST @ 18% 0.00 GRAND TOTAL 6875.39 TOTAL "
903079,1519770,1018520,CITIMMS102230020,222,238,,PDF_Invoice Number,ICIC_CITI_MMS1_202302_D_CITIMMS102230020.txt,"CITIBANK CITI CENTRE, PLOT C-61, G BLOCK, BANDRA KURLA COMPLEX, BANDRA EAST, MUMBAI - 400051 INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: CITIMMS102230020 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 358 17920.00 TOTA 17920.00 CGST @ 9% 1612.80 SGST/UGST @ 9% 1612.80 IGST @ 18% 0.00 GRAND TOTAL 21145.60 TOTAL (AMOUNT "
903080,1519770,1018526,@ 9% 1612.80,474,486,,PDF_SGST / UGST @ 9 %,ICIC_CITI_MMS1_202302_D_CITIMMS102230020.txt,"NDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: CITIMMS102230020 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAAC11195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 358 17920.00 TOTA 17920.00 CGST @ 9% 1612.80 SGST/UGST @ 9% 1612.80 IGST @ 18% 0.00 GRAND TOTAL 21145.60 TOTAL (AMOUNT IN WORDS) RUPEES TWENTY ONE THOUSAND ONE HUNDRED FORTY FIVE AND SIXTY PAISE ONLY FOR CITIBANK GSTIN: 27AAACCO462F124 PAN: AAACCO462F STATE: MAHARASHTRA APPROVAL SIGNATURE SIGNER: KUSHAL JUMANBOD.COM DABO: FRIDAY, MARCH 17, 2023 2:39 PM REASON: DIGI"
903082,1519771,1018519,27AAACI119SHSZI,603,618,,ICICI GST NO,ICIC_CIUB_AEPS_202303_D_CIUBAEPS03230021.txt,"ILANADU-DBD NAME: ICICI BANK-AEPS BRANCH CODE : 00655 ICICI BANK LIMITED , 5TH FLOOR , UNI NO .3, HALLMARK BUSINESS PLAZA, DATE 31-03-2023 ADDRESS: SANT DUYENESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: APPS MUMBAI , MAHARASTRA, 400051 STATE MAHARASHTRA 27-MAHARASHTRA GSTIN 27AAACI119SHSZI SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT IMPS BENEFICIARY FEE RECEIVED-DBD 997158 248.36 REVERSE CHARGE : NO TAXABLE: 248.36 IGST 14.70 GRAND TOTAL 293.06 AMOUNT IN WORDS : TWO HUNDRED AND NINETY THREE RUPEES SIX PAISE ONLY FOR CITY UNION BANK IL &CLE AUTHORISED SIGNATORY RATE SG"
903299,1519790,1018522,"SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001",32,86,,PDF_Address,ICIC_JJSB_UPI1_202302_D_JJSBUPI102230074.txt,"JALGAON JANATA SAHKARI BANK LTD SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI102230074 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 9"
903300,1519790,1018521,JALGAON JANATA SAHKARI BANK LTD,0,31,,PDF_Bank Name,ICIC_JJSB_UPI1_202302_D_JJSBUPI102230074.txt,"JALGAON JANATA SAHKARI BANK LTD SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI102230074 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMO"
903304,1519790,1018524,"INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14008 5798.03 MERCHANT TRANSACTIONS 14024 4,70 TOTAL 5802.73",340,479,,PDF_Interchange Fees,ICIC_JJSB_UPI1_202302_D_JJSBUPI102230074.txt,"7-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI102230074 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14008 5798.03 MERCHANT TRANSACTIONS 14024 4,70 TOTAL 5802.73 CGST 522.26 SGST/UGST @9%% 522.26 IGST @ 18% 0.00 GRAND TOTAL 6847.25 TOTAL (AMOUNT IN WORDS) RUPEES SIX THOUSAND EIGHT HUNDRED FORTY SEVEN AND TWENTY FIVE PAISE ONLY FOR JALGAON JANATA SAHKARI BANK LTD GSTIN: 27AAAAJ0477DIZY PAN: AAAAJ0477D STATE: MAHARASHTRA SHRIPAD ASHOK UPASAN JALGAON 24.03.202"
903306,1519790,1018520,JUSBUPI102230074,241,257,,PDF_Invoice Number,ICIC_JJSB_UPI1_202302_D_JJSBUPI102230074.txt,"JALGAON JANATA SAHKARI BANK LTD SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI102230074 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14008 5798.03 MERCHANT TRANSACTIONS 14024 4,70 TOTAL 5802.73 CGST 522.26 SGST/UGST @9%% 522.26 IGST @ 18% 0.00 GRAND TOTAL 6847.25 TOTAL ("
903085,1519771,1018523,33AAACC12876421,156,171,,PDF_GSTIN,ICIC_CIUB_AEPS_202303_D_CIUBAEPS03230021.txt,"ORIGINAL FOR RECIPIENT CUP CITY UNION BANK LTD CITY UNION BANK DIGITAL BANKING DIVISION, 706,ARMA SABI THOUSAND LIGHTS,CHENNAI 600006 TAMILANADU-DBD GSTIN: 33AAACC12876421 EMAIL : EAD@ CITYUNIONBANK. IN PHONE : 9344023581 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CIUBAPS03230021 STATE CODE : 33-TAMILANADU-DBD NAME: ICICI BANK-AEPS BRANCH CODE : 00655 ICICI BANK LIMITED , 5TH FLOOR , UNI NO .3, HALLMARK BUSINESS PLAZA, DATE 31-03-2023 ADDRESS: SANT DUYENESHWAR MAR"
903086,1519771,1018527,14.70,768,773,,PDF_IGST @ 18%,ICIC_CIUB_AEPS_202303_D_CIUBAEPS03230021.txt,"MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: APPS MUMBAI , MAHARASTRA, 400051 STATE MAHARASHTRA 27-MAHARASHTRA GSTIN 27AAACI119SHSZI SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT IMPS BENEFICIARY FEE RECEIVED-DBD 997158 248.36 REVERSE CHARGE : NO TAXABLE: 248.36 IGST 14.70 GRAND TOTAL 293.06 AMOUNT IN WORDS : TWO HUNDRED AND NINETY THREE RUPEES SIX PAISE ONLY FOR CITY UNION BANK IL &CLE AUTHORISED SIGNATORY RATE SGSTUTGST CGST IGST IGST: 18.00% 0,00 44.70 DOCUMENT VERIFIED BY JANAGARAJ SADAGOPAN DIGITALLY SIGNED BY JANAGARAJ SADAGOPAN"
903087,1519771,1018528,31-03-2023,431,441,,PDF_Invoice date,ICIC_CIUB_AEPS_202303_D_CIUBAEPS03230021.txt,"06 TAMILANADU-DBD GSTIN: 33AAACC12876421 EMAIL : EAD@ CITYUNIONBANK. IN PHONE : 9344023581 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CIUBAPS03230021 STATE CODE : 33-TAMILANADU-DBD NAME: ICICI BANK-AEPS BRANCH CODE : 00655 ICICI BANK LIMITED , 5TH FLOOR , UNI NO .3, HALLMARK BUSINESS PLAZA, DATE 31-03-2023 ADDRESS: SANT DUYENESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: APPS MUMBAI , MAHARASTRA, 400051 STATE MAHARASHTRA 27-MAHARASHTRA GSTIN 27AAACI119SHSZI SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT IMPS BENEFICIARY FEE RECEIVED-DBD 997158 248.36 REVERSE CHARGE"
903088,1519771,1018520,CIUBAPS03230021,268,283,,PDF_Invoice Number,ICIC_CIUB_AEPS_202303_D_CIUBAEPS03230021.txt,"ORIGINAL FOR RECIPIENT CUP CITY UNION BANK LTD CITY UNION BANK DIGITAL BANKING DIVISION, 706,ARMA SABI THOUSAND LIGHTS,CHENNAI 600006 TAMILANADU-DBD GSTIN: 33AAACC12876421 EMAIL : EAD@ CITYUNIONBANK. IN PHONE : 9344023581 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CIUBAPS03230021 STATE CODE : 33-TAMILANADU-DBD NAME: ICICI BANK-AEPS BRANCH CODE : 00655 ICICI BANK LIMITED , 5TH FLOOR , UNI NO .3, HALLMARK BUSINESS PLAZA, DATE 31-03-2023 ADDRESS: SANT DUYENESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: APPS MUMBAI , MAHARASTRA, 400051 STATE MAHARASHTRA 2"
903090,1519772,1018519,27AAACI119SHSZI,677,692,,ICICI GST NO,ICIC_CNRB_AEPS_202303_D_CNRBAEPS03230035.txt,"ING NAME: ICICI BANK-APPS BRANCH CODE : 01912 ICICI BANK LIMITED , 5TH FLOCE , UNK NO .3, HALLMARK BUSINESS PLAZA , DATE : 31-03-2023 ADDRESS: SANT DNYANESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: AFPS MUMBAI, MAHARASTRA, 400051 STATE: MAHARASHTRA POS 27-MAHARASHTRA GSTINE 27AAACI119SHSZI SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT COMM-INCOME-NFS 9971 19 79033.79 REVERSE CHARGE : NO TAXABLE: 79033.79 IGST : 14226.08 GRAND TOTAL: 93259.87 AMOUNT IN WORDS : NINETY THREE THOUSAND TWO HUNDRED AND FIFTY NINE RUPEES EIGHTY SEVEN PAISE ONLY FOR CANARA BANK IL &CLE AUTHORIS"
903317,1519791,1018522,2 6 71 MARKET ROAD SIKHWADI KARIMNAGAR TELEGANA 505001,49,103,,PDF_Address,ICIC_KDBX_UPI1_202302_D_KDBXUPI102230039.txt,"THE KARIMNAGAR DISTRICT COOPERATIVE CENTRAL BANK 2 6 71 MARKET ROAD SIKHWADI KARIMNAGAR TELEGANA 505001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 KDBXUP|102230039 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 9"
903318,1519791,1018521,THE KARIMNAGAR DISTRICT COOPERATIVE CENTRAL BANK,0,48,,PDF_Bank Name,ICIC_KDBX_UPI1_202302_D_KDBXUPI102230039.txt,"THE KARIMNAGAR DISTRICT COOPERATIVE CENTRAL BANK 2 6 71 MARKET ROAD SIKHWADI KARIMNAGAR TELEGANA 505001 INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 KDBXUP|102230039 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMO"
903093,1519772,1018523,29AAACC61060675,224,239,,PDF_GSTIN,ICIC_CNRB_AEPS_202303_D_CNRBAEPS03230035.txt,"ORIGINAL FOR RECIPIENT BORED DON CANARA BANK A CANARA BANK CARD DIVISION BANGALORE, DIGITAL BANKING SERVICES WING,, 4TH-5TH FLOOR, NAVEEN COMPLEX, 14,, MG ROAD, BANGALORE - 560001, M G ROAD, BANGALORE 560001 DBS WING GSTIN: 29AAACC61060675 EMAIL : HODBSGSA CAMARABARK.COM PHONE : 080-25584040 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CNRBAEPS03230035 STATE CODE : 29-DBS WING NAME: ICICI BANK-APPS BRANCH CODE : 01912 ICICI BANK LIMITED , 5TH FLOCE , UNK NO .3, HALLMARK BUSINESS PLAZA , DATE : 31-03-2023 ADDRESS: SANT DNYANESHWAR MA"
903269,1519787,1018527,@ 18% 17741.05,538,552,,PDF_IGST @ 18%,ICIC_JAKA_UPI1_202212_D_JAKAUPI112220107.txt,"STATE CODE :27 JAKAUPI112220107 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 207145 97811.69 MERCHANT TRANSACTIONS 211119 749.70 TOTAL 98561.39 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 17741.05 GRAND TOTAL 116302.44 TOTAL (AMOUNT IN WORDS) RUPEES ONE LAKH SIXTEEN THOUSAND THREE HUNDRED TWO AND FORTY FOUR PAISE ONLY FOR JAMMU AND KASHMIR BANK GSTIN: 01AAACT6167G1ZL PAN: AAACT6167G STATE: JAMMU & KASHMIR ERSHAD AHMAD I AM APPROVING THIS DOCUMENT 20.01.2023 10:05"
903094,1519772,1018528,31-03-2023,500,510,,PDF_Invoice date,ICIC_CNRB_AEPS_202303_D_CNRBAEPS03230035.txt," 560001 DBS WING GSTIN: 29AAACC61060675 EMAIL : HODBSGSA CAMARABARK.COM PHONE : 080-25584040 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CNRBAEPS03230035 STATE CODE : 29-DBS WING NAME: ICICI BANK-APPS BRANCH CODE : 01912 ICICI BANK LIMITED , 5TH FLOCE , UNK NO .3, HALLMARK BUSINESS PLAZA , DATE : 31-03-2023 ADDRESS: SANT DNYANESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: AFPS MUMBAI, MAHARASTRA, 400051 STATE: MAHARASHTRA POS 27-MAHARASHTRA GSTINE 27AAACI119SHSZI SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT COMM-INCOME-NFS 9971 19 79033.79 REVERSE CHARGE : NO TAXA"
903271,1519787,1018528, 31-12-2022,112,123,,PDF_Invoice date,ICIC_JAKA_UPI1_202212_D_JAKAUPI112220107.txt,"JAMMU AND KASHMIR BANK CORPORATE HEADQUARTERS, TRC ROAD, DALGATE, SRINAGAR, JAMMU & KASHMIR 190001 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JAKAUPI112220107 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANS"
903273,1519787,1018526,"@9%% 0,00",523,532,,PDF_SGST / UGST @ 9 %,ICIC_JAKA_UPI1_202212_D_JAKAUPI112220107.txt,"E :MAHARASHTRA STATE CODE :27 JAKAUPI112220107 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 207145 97811.69 MERCHANT TRANSACTIONS 211119 749.70 TOTAL 98561.39 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 17741.05 GRAND TOTAL 116302.44 TOTAL (AMOUNT IN WORDS) RUPEES ONE LAKH SIXTEEN THOUSAND THREE HUNDRED TWO AND FORTY FOUR PAISE ONLY FOR JAMMU AND KASHMIR BANK GSTIN: 01AAACT6167G1ZL PAN: AAACT6167G STATE: JAMMU & KASHMIR ERSHAD AHMAD I AM APPROVING THIS DOCUMENT 20.01.2023 10:05"
903274,1519788,1018519,27AAACI1195H1ZM,247,262,,ICICI GST NO,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,"JIO PAYMENTS BANK LTD 3RD FLR, MAKER CHAMBERS IV, 222, NARIMAN POINT INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JIOPUP|102230100 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14720 4532.69 MERCHANT TRANSACTIONS 14834 1574.30 TOTAL 6106.99 CGST 549.63 SGST/UGST @9%% 549.63 IGST @ 18% 0.00 GRAND TOTAL 7206.25 TOTAL (AMOUNT IN WORDS) RUP"
903278,1519788,1018523,27AADCJ8257 C2ZI,657,673,,PDF_GSTIN,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14720 4532.69 MERCHANT TRANSACTIONS 14834 1574.30 TOTAL 6106.99 CGST 549.63 SGST/UGST @9%% 549.63 IGST @ 18% 0.00 GRAND TOTAL 7206.25 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND TWO HUNDRED SIX AND TWENTY FIVE PAISE ONLY FOR JIO PAYMENTS BANK LTD GSTIN: 27AADCJ8257 C2ZI PAN: AADCJ8257C STATE: MAHARASHTRA DIGITALLY SIGNED BY RAVIKANT CHATURVED DATE: 2023.04.13 15:36:00 IST REASON: AUTHORIZED SIGNATORY
903095,1519772,1018520,CNRBAEPS03230035,339,355,,PDF_Invoice Number,ICIC_CNRB_AEPS_202303_D_CNRBAEPS03230035.txt," BANK A CANARA BANK CARD DIVISION BANGALORE, DIGITAL BANKING SERVICES WING,, 4TH-5TH FLOOR, NAVEEN COMPLEX, 14,, MG ROAD, BANGALORE - 560001, M G ROAD, BANGALORE 560001 DBS WING GSTIN: 29AAACC61060675 EMAIL : HODBSGSA CAMARABARK.COM PHONE : 080-25584040 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : CNRBAEPS03230035 STATE CODE : 29-DBS WING NAME: ICICI BANK-APPS BRANCH CODE : 01912 ICICI BANK LIMITED , 5TH FLOCE , UNK NO .3, HALLMARK BUSINESS PLAZA , DATE : 31-03-2023 ADDRESS: SANT DNYANESHWAR MARG, NEAR KALA MANDIR TALKIES , BANDRA (EAST) , PRODUCT CODE: AFPS MUMBAI, MAHARASTRA, 400051 STATE: MAHARASHTRA POS "
903277,1519788,1018525,549.63,470,476,,PDF_CGST @ 9%,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JIOPUP|102230100 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14720 4532.69 MERCHANT TRANSACTIONS 14834 1574.30 TOTAL 6106.99 CGST 549.63 SGST/UGST @9%% 549.63 IGST @ 18% 0.00 GRAND TOTAL 7206.25 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND TWO HUNDRED SIX AND TWENTY FIVE PAISE ONLY FOR JIO PAYMENTS BANK LTD GSTIN: 27AADCJ8257 C2ZI PAN: AADCJ8257C STATE: MAHARASHTRA DIGITALLY SIGNED BY RAVIKANT CHATURVED DATE: 2023.04.13 15:36:00 IS
903280,1519788,1018527,@ 18% 0.00,504,514,,PDF_IGST @ 18%,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,TRA STATE CODE :27 JIOPUP|102230100 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14720 4532.69 MERCHANT TRANSACTIONS 14834 1574.30 TOTAL 6106.99 CGST 549.63 SGST/UGST @9%% 549.63 IGST @ 18% 0.00 GRAND TOTAL 7206.25 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND TWO HUNDRED SIX AND TWENTY FIVE PAISE ONLY FOR JIO PAYMENTS BANK LTD GSTIN: 27AADCJ8257 C2ZI PAN: AADCJ8257C STATE: MAHARASHTRA DIGITALLY SIGNED BY RAVIKANT CHATURVED DATE: 2023.04.13 15:36:00 IST REASON: AUTHORIZED SIGNATORY
903284,1519788,1018526,@9%% 549.63,487,498,,PDF_SGST / UGST @ 9 %,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,: STATE :MAHARASHTRA STATE CODE :27 JIOPUP|102230100 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANSACTIONS 14720 4532.69 MERCHANT TRANSACTIONS 14834 1574.30 TOTAL 6106.99 CGST 549.63 SGST/UGST @9%% 549.63 IGST @ 18% 0.00 GRAND TOTAL 7206.25 TOTAL (AMOUNT IN WORDS) RUPEES SEVEN THOUSAND TWO HUNDRED SIX AND TWENTY FIVE PAISE ONLY FOR JIO PAYMENTS BANK LTD GSTIN: 27AADCJ8257 C2ZI PAN: AADCJ8257C STATE: MAHARASHTRA DIGITALLY SIGNED BY RAVIKANT CHATURVED DATE: 2023.04.13 15:36:00 IST REASON: AUTHORIZED S
903282,1519788,1018528,28-02-2023,83,93,,PDF_Invoice date,ICIC_JIOP_UPI1_202302_D_JIOPUPI102230100.txt,"JIO PAYMENTS BANK LTD 3RD FLR, MAKER CHAMBERS IV, 222, NARIMAN POINT INVOICE DATE: 28-02-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JIOPUP|102230100 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 FUND TRANSFER TRANS"
903287,1519789,1018519,27AAACI1195H1ZM,265,280,,ICICI GST NO,ICIC_JJSB_UPI1_202212_D_JJSBUPI112220070.txt,"JALGAON JANATA SAHKARI BANK LTD SEWA, 117-119, NAI PETH, JALGAON, MAHARASHTRA - 425001 INVOICE DATE: 31-12-2022 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JUSBUPI112220070 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 14899 5816.19 MERCHANT TRANSACTIONS 14951 10.40 TOTAL 5826.59 CGST 524.40 SGST/UGST @9%% 524.40 IGST @ 18% 0.00 GRAND TOTAL 6875.39 TOTAL (AMOUNT IN WORDS) RUPEE"
